,index,mean_acc_x,std_orn_y,std_acc_x,std_gyro_y,max_acc_y,rms_orn_x,fft_acc_y_4,fft_acc_y_17,eating
0,0,0.8470367647058823,0.10195720866118949,0.18421910218584406,31.826312751802014,0.122,0.20580302726007646,0.04936867835200615,0.002696959741483986,0
1,0,0.9168947368421054,0.005864096219075181,0.04267842639623216,10.047009686014425,-0.046,0.07821243002570828,0.013521240484462606,0.0008308420493359048,1
2,0,0.9131604095563142,0.05872449843580222,0.048172828865736955,13.770061100013045,0.021,0.06091397167639368,0.006292071347331257,0.002402735567685028,0
3,0,0.9522881355932203,0.023963529175956528,0.06311731027863025,11.2815665127624,-0.045,0.11263410086632779,0.004030750445103732,0.0010504605046745238,1
4,0,0.9165249266862169,0.05508377658297174,0.043513116282306766,11.871755430944551,-0.019,0.02995730099154374,0.035346833890222466,0.002949936896587,0
5,0,0.9359591836734695,0.005302098159970181,0.09227313602914479,27.712221175296243,-0.068,0.045041250934163515,0.005784730590768123,0.00211833443138883,1
6,0,0.8879244712990937,0.06617279389888925,0.040429928600154215,10.18695961247092,0.009000000000000001,0.026659937469188242,0.04032527861788078,0.001320689265675983,0
7,0,0.9236590909090908,0.014223079240680647,0.04178012389453515,11.739555136947265,-0.009000000000000001,0.01302183480997136,0.002568451282156852,0.0032079342670123024,1
8,0,0.8767208333333334,0.06445446953977757,0.03968886819647136,8.893659802771312,0.054000000000000006,0.03782382406191456,0.028907646904478834,0.00341223491943884,0
9,0,0.8916976744186046,0.004648675968633542,0.032364394665773524,8.764297788112598,-0.146,0.043898137906156195,0.006637157205254492,0.002115018511434108,1
10,0,0.9202750000000001,0.06521866047899057,0.06863846263962176,15.370209582927979,0.003,0.0617423164155965,0.06378668786663692,0.0019721696919914066,0
11,0,0.9813181818181819,0.010876857329669214,0.0660154219921632,30.960277879533113,-0.031,0.10980385404727999,0.008266097743515086,0.0029229620070533925,1
12,0,0.8891178160919541,0.0684582176804826,0.05958115501781705,16.361317579589016,0.021,0.03908434733875637,0.05529952348356826,0.0034235145966251446,0
13,0,0.9821551724137929,0.0040696075964533375,0.05942289762583489,17.53413276622432,-0.04,0.025734050969684986,0.012186553161456464,0.0018215303554234457,1
14,0,0.9041593533487298,0.06491785247798378,0.046145302031527266,12.191998052737809,0.049,0.028999362898154253,0.05561976215757505,0.010969006555778545,0
15,0,0.937189189189189,0.017359604138800395,0.035666540371924245,10.994277027770556,-0.021,0.028511259037297742,0.016474225657480714,0.0004657893776288386,1
16,0,0.8813011811023622,0.06579582749802812,0.035883905489208646,8.704329641059173,-0.033,0.04802064434661999,0.047746496860705916,0.0007558992512542987,0
17,0,0.8751538461538462,0.01883190507004321,0.04771047676098176,12.889841441699616,-0.038,0.07879110648758819,0.020681048927176496,0.002515015867752397,1
18,0,0.8884139784946237,0.06045698767058061,0.05519517556048876,13.163206534663507,0.006,0.03247604576279411,0.04101822170013996,0.002132585442343544,0
19,0,0.9976744186046513,0.012377774530406564,0.06780915829781912,24.9526109040764,0.01,0.10088549807048698,0.00941944259422972,0.001430049488860895,1
20,0,0.8767788778877887,0.06686037454734191,0.04712496367516586,12.80400182583617,0.013999999999999999,0.0369093975887312,0.06139487262741391,0.001454602186717385,0
21,0,0.9671956521739132,0.013707433013032136,0.057790279676782796,21.920825831264604,-0.011000000000000001,0.023192483789965794,0.011457732288898211,0.0016586754228656514,1
22,0,0.8731533923303834,0.06287169427911571,0.04291432305272253,12.8274667802525,0.02,0.03364678580028508,0.042616407999954975,0.007398252239325542,0
23,0,0.9303170731707318,0.03311649798853119,0.048990529199218806,15.33353569344641,-0.055,0.06849835319366372,0.015664385956372002,0.003973351297744274,1
24,0,0.8677251732101617,0.06295375835247845,0.029583227527667174,8.832801215075675,-0.02,0.05000695101798822,0.05377823079803168,0.00108015463345697,0
25,0,0.8664736842105262,0.010654705983822687,0.037088452957982763,10.293574836155763,-0.01,0.12015056343911518,0.02355784336133234,0.0014969150644047826,1
26,0,0.929912109375,0.06422550990568739,0.08277346357295175,23.30694924915266,0.04,0.06640518381497035,0.056562889718076804,0.01011676238814884,0
27,0,0.9885999999999999,0.017213869631558958,0.11531935590417526,37.85747525271933,-0.01,0.10960964829794866,0.005939676500863629,0.00042085060751590066,1
28,0,0.9160764705882353,0.06704645837865669,0.06212633459840803,18.447735723188533,0.037000000000000005,0.0393321452130293,0.03591475898412284,0.003057546195446173,0
29,0,0.9892000000000001,0.010644010028882418,0.05733260217997497,33.5936763362218,0.003,0.02760716493150928,0.0036285032741274394,0.00017212583364656885,1
30,0,0.8747471910112359,0.06789603495017957,0.045788467924841696,12.968099273588216,0.061,0.04084944266807241,0.049795617878714386,0.0044669458815514256,0
31,0,0.9168333333333333,0.004944758719300893,0.052287160512610995,19.534889333343298,-0.025,0.07941392465160899,0.01822621932179764,0.001051102501233757,1
32,0,0.8556153846153846,0.06695980970906706,0.0339033977599848,11.324280034495949,0.025,0.055557731581315835,0.04600068447619701,0.008224648005856145,0
33,0,0.8911081081081083,0.0070414900825452155,0.04844457530907747,11.902504942086619,-0.155,0.011217746557924985,0.015044589471759826,0.002282899356718665,1
34,0,0.8916279069767442,0.07164388061885427,0.07784745121215349,16.20277590151643,0.061,0.05007710756326436,0.03037807439714292,0.004334412144813409,0
35,0,0.9901428571428572,0.024385144947644804,0.07445612322512023,31.107250478915415,0.055999999999999994,0.10435160345129893,0.01937879454723961,0.0007019139340196838,1
36,0,0.8852330316742082,0.06177564145005708,0.06523592276079576,15.102006270115382,0.032,0.07876708318622164,0.045890041058972555,0.0007834204027228916,0
37,0,0.9580714285714287,0.00854203244167399,0.06985189658445928,22.652371262552016,-0.132,0.08655675264571464,0.014771124999177132,0.003862280485768554,1
38,0,0.8642131147540985,0.060015440349299974,0.057142920486956,14.127931150406033,0.07400000000000001,0.060298936546458924,0.048991496330870465,0.005490921422314009,0
39,0,0.8688235294117647,0.003636809241859624,0.056875979159462325,15.696069618755745,-0.054000000000000006,0.015367077107359402,0.01071140694837924,0.0014012465889093313,1
40,0,0.8665216049382717,0.05665814298791185,0.04910527166360184,13.709848752194167,0.043,0.04891022261800911,0.05310119630135466,0.005036532026182662,0
41,0,0.9436410256410255,0.005659716305961601,0.050022882752999924,24.21279990518059,-0.024,0.05028788914710773,0.0120431585201895,0.000780647300159239,1
42,0,0.8947390350877192,0.08548267101895221,0.05475519836178412,13.923224276333563,0.08900000000000001,0.04014630589721777,0.05128977615782026,0.0077307804665196584,0
43,0,0.9767058823529411,0.01030743981345617,0.050410153746175086,21.00111121907193,-0.006,0.14268970860288582,0.0037496304511491934,0.0010223829982136893,1
44,0,0.8955494505494506,0.07311811095603972,0.07151677412310325,21.962354953198094,0.055999999999999994,0.048728965594521785,0.0571357422400738,0.004052704784504288,0
45,0,0.9670930232558139,0.00709249131131702,0.09069567479409692,42.541811179509054,-0.006,0.05810095464131857,0.0067967375268665475,0.0024735113360363674,1
46,0,0.8997499999999999,0.07546681634814818,0.05227800251576497,14.341631348603428,0.111,0.06296717067911925,0.03396982072503425,0.0038023054403275524,0
47,0,0.9157073170731707,0.0027099635493903593,0.052175302539821944,11.73846781952398,-0.055,0.08890224831857493,0.017552610191483072,0.001462685052087812,1
48,0,0.8726864406779661,0.07692226617994899,0.04837683622817359,11.76606106982324,0.027999999999999997,0.06560474869129107,0.015589032358380528,0.0014797352245374124,0
49,0,0.8919750000000001,0.0039350496038316205,0.03967721525329632,9.560970676468056,-0.091,0.028363709207365667,0.0051337939462051535,0.0024407426179484486,1
50,0,0.8672265193370166,0.0712425473899405,0.05882231626130087,13.09217886007565,-0.019,0.041900830039643004,0.03386124498275191,0.003158754391819937,0
51,0,0.98145,0.012400992516109962,0.06983788920944539,24.688060412217638,-0.025,0.10462839002871066,0.00409997911164312,0.0022326925003994503,1
52,0,0.8655719298245613,0.08325384699392793,0.06060463467839815,14.931916744481319,0.016,0.05853072367598993,0.04210859917308276,0.00439730461449492,0
53,0,0.960125,0.013357966028189186,0.04269461474477933,36.66094183536163,0.024,0.043986361522635624,0.012349959319006083,0.0003579510227963717,1
54,0,0.8719716157205241,0.058375779008279324,0.06284931496599193,18.379190162757695,0.067,0.049235531423811735,0.06392108454106836,0.007854057017366552,0
55,0,0.9323513513513517,0.012003815709664637,0.06486019846828518,20.72264784378815,-0.171,0.11320586366247805,0.015034039046216984,0.004258409407273364,1
56,0,0.8540933014354066,0.05600124476955968,0.06642139584143973,14.839999555648875,0.025,0.03343614924830645,0.04878914162512594,0.002502974171461891,0
57,0,0.900529411764706,0.015388869047223213,0.07974323768959506,25.721315932274514,-0.07200000000000001,0.016358124443044124,0.002467015165732917,0.0004916498071136661,1
58,0,0.876514950166113,0.07002371960096992,0.05647032207936757,18.980423224594272,0.021,0.029696974576601608,0.05163758647792599,0.0045506188198427035,0
59,0,0.9674523809523811,0.015219112014155732,0.03509721855489921,18.803178402910614,-0.099,0.03855731664245668,0.008372792662089231,0.0016504012339100974,1
60,0,0.8912963917525772,0.07537189061290017,0.06487744190061029,15.343651494284366,0.034,0.06866919806497378,0.05057462751478627,0.0026560733065020647,0
61,0,0.9229183673469389,0.011940185392651338,0.06041069053248974,33.79888288779061,-0.016,0.06924520170512664,0.00687232043247718,0.004549173677952907,1
62,0,0.8761625514403291,0.058207833105878855,0.04728906847016231,13.257401461665777,0.025,0.09205333710641882,0.047529738961415297,0.00251417369526226,0
63,0,0.9365454545454547,0.005283655839235193,0.033906475025071436,13.233695000860221,-0.027000000000000003,0.14493948580512678,0.025645300959871248,0.002701801273341766,1
64,0,0.8578225108225108,0.07273569177695476,0.058128782174983004,16.295558425565428,0.015,0.08622702341551382,0.00685316397545302,0.0009723530916884677,0
65,0,0.9030400000000001,0.036994185974533446,0.04319436849159569,12.431459544499615,-0.11599999999999999,0.04299604632986619,0.022393916774689618,0.005325145237593015,1
66,0,0.8711555555555555,0.07391186311918611,0.046631229415420326,9.460220480292186,0.132,0.06483753199772148,0.0399503878425536,0.0007660329408622193,0
67,0,0.9487777777777778,0.038442177489068044,0.02834678824911922,16.85365111008306,-0.128,0.041430530878675556,0.006029533607443157,0.0027895950582138996,1
68,0,0.887922891566265,0.06621349231257875,0.047137058165399065,12.680481752679203,0.028999999999999998,0.10323306185636927,0.06932558272570288,0.00979929655077166,0
69,0,0.94025,0.02462330301324441,0.024360276618361248,16.94687116146994,-0.14800000000000002,0.17274764831973835,0.012066227961014397,0.0024447880137459447,1
70,0,0.8725734989648033,0.05907624841733919,0.046986670238010016,13.139538744482127,0.043,0.10207752909514303,0.034914247412767864,0.006497268853904123,0
71,0,0.8980238095238094,0.0055924289288324285,0.0353411858782343,7.664990477169473,-0.019,0.11454204883963337,0.011512820375806606,0.0008901500355975843,1
72,0,0.8464107883817428,0.07870329871548495,0.03462548854779409,10.142586878062904,0.057,0.09304695865272987,0.06929041272964521,0.005522644509331068,0
73,0,0.8422380952380951,0.00400754225051504,0.027049015602492434,6.296014348317197,-0.14400000000000002,0.042470157589939384,0.016124698148960132,0.002753203553724087,1
74,0,0.858988416988417,0.08259469910070187,0.05156425077839369,9.298838719006987,0.067,0.08118849320298677,0.022687890224460945,0.0029606720330517195,0
75,0,0.9341851851851851,0.034305778566399284,0.03365870549539058,6.655751830279983,-0.086,0.047483915405347764,0.010054911455611054,0.0008947388123368665,1
76,0,0.86065,0.07955525162408725,0.05763398825060876,15.570611014071487,0.044000000000000004,0.0975307358961494,0.04562309685589348,0.002555373607882217,0
77,0,0.8852558139534883,0.007052641800606588,0.03916393689975985,11.033326930739243,-0.013999999999999999,0.10775780336498379,0.004718387732863631,0.0011481157985609302,1
78,0,0.8549022801302933,0.06852237593291345,0.040171896511041395,13.461163263780332,0.042,0.11711514699099825,0.03824104974770948,0.001155962286117776,0
79,0,0.8736499999999999,0.0014675987714106865,0.0323304651120112,13.732656980855749,-0.006,0.10531702141629339,0.007870044107899998,0.0018281374658387698,1
80,0,0.8717539267015707,0.07360084044711654,0.043317398628882904,15.402338512760647,-0.016,0.1132453898602823,0.011185464722890262,0.003035648687941191,0
